"category","reason","user_txId","user_timestamp","user_asset","user_quantity","user_type","exchange_txId","exchange_timestamp","exchange_asset","exchange_quantity","exchange_type"
"Unmatched (User only)","No matching transaction found in exchange file","USR-417","2024-12-11T05:33:14.000Z","ETH",5.0421,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-220","2024-12-12T03:25:34.000Z","BTC",2.45741,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-097","2024-12-12T12:29:25.000Z","SOL",32.313,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-100","2024-12-12T13:48:00.000Z","LINK",23.658,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-144","2024-12-14T13:12:27.000Z","ADA",3799.49,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-517","2024-12-14T15:31:56.000Z","BTC",0.78545,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-121","2024-12-16T16:06:26.000Z","LINK",25.2161,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-245","2024-12-17T09:41:53.000Z","DOT",11.6353,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-088","2024-12-18T02:03:54.000Z","ETH",11.227,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-202","2024-12-21T12:30:55.000Z","MATIC",1652.22,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-221","2024-12-23T07:44:43.000Z","XRP",4922.75,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-049","2024-12-25T08:45:39.000Z","BTC",0.12238,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-388","2024-12-25T20:55:16.000Z","DOT",8.4857,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-337","2024-12-26T05:12:23.000Z","BTC",2.11716,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-295","2024-12-26T16:37:45.000Z","LINK",44.8068,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-083","2024-12-26T19:01:55.000Z","UNI",2.3713,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-283","2024-12-28T03:01:16.000Z","SOL",48.318,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-369","2024-12-28T16:11:59.000Z","AVAX",1.0364,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-509","2024-12-30T16:45:13.000Z","SOL",28.8845,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-360","2024-12-30T20:30:17.000Z","XRP",1296.89,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1036","2024-01-02T05:05:22.000Z","AVAX",10.766,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1305","2024-01-03T09:17:40.000Z","ETH",6.2054,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1432","2024-01-04T23:33:38.000Z","ADA",2410.19,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1044","2024-01-04T23:49:34.000Z","XRP",2313.26,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1358","2024-01-05T23:27:32.000Z","UNI",45.6463,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1377","2024-01-06T04:01:22.000Z","LINK",4.7439,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1313","2024-01-06T20:16:27.000Z","ETH",4.967,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1351","2024-01-07T16:10:49.000Z","MATIC",2098.95,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1394","2024-01-10T21:56:25.000Z","AVAX",38.6399,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1376","2024-01-11T13:46:43.000Z","SOL",21.6059,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1264","2024-01-11T13:59:05.000Z","ADA",650.74,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1234","2024-01-12T07:43:37.000Z","LINK",18.7607,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1100","2024-01-12T12:30:12.000Z","ADA",3764.86,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1274","2024-01-13T03:17:06.000Z","XRP",3273.09,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1169","2024-01-14T01:56:16.000Z","ETH",12.5071,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1533","2024-01-14T05:14:40.000Z","SOL",9.7189,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1479","2024-01-14T19:57:22.000Z","MATIC",1112.84,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1235","2024-01-16T06:00:41.000Z","ETH",12.5893,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1157","2024-01-16T16:26:42.000Z","SOL",31.4496,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1454","2024-01-18T11:27:46.000Z","UNI",33.7386,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1199","2024-01-19T00:19:13.000Z","XRP",3407.18,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1146","2024-01-19T05:40:00.000Z","ETH",6.6607,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1154","2024-01-20T10:07:31.000Z","XRP",90.08,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1086","2024-01-20T21:41:12.000Z","BTC",0.21078,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1034","2024-01-21T00:31:02.000Z","ADA",4378.71,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1218","2024-01-21T17:04:55.000Z","DOT",20.4976,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1109","2024-01-22T13:13:09.000Z","SOL",15.1832,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1448","2024-01-23T20:43:21.000Z","ETH",4.6594,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1038","2024-01-24T02:06:13.000Z","LINK",33.1274,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1492","2024-01-24T12:06:06.000Z","MATIC",3598.84,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1119","2024-01-24T12:52:00.000Z","ADA",3255.79,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1339","2024-01-25T01:09:58.000Z","SOL",49.2862,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1215","2024-01-25T09:42:16.000Z","UNI",32.6267,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1080","2024-01-25T13:21:30.000Z","ADA",367.93,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1379","2024-01-25T22:41:33.000Z","DOT",8.5581,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1265","2024-01-26T21:49:00.000Z","UNI",18.5087,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1211","2024-01-27T21:28:26.000Z","UNI",16.2281,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1435","2024-01-27T22:38:32.000Z","DOT",38.6957,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1040","2024-01-27T23:39:54.000Z","LINK",7.9559,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1029","2024-01-28T21:26:18.000Z","ADA",383.63,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1493","2024-01-29T13:02:36.000Z","UNI",35.2643,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1327","2024-01-29T17:41:04.000Z","BTC",0.99048,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1388","2024-01-30T02:24:18.000Z","XRP",1248,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1499","2024-01-31T14:12:37.000Z","ETH",14.051,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1322","2024-01-31T16:58:12.000Z","UNI",43.6694,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1410","2024-02-02T11:32:45.000Z","DOT",35.5361,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1023","2024-02-03T15:20:52.000Z","XRP",1235.29,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1514","2024-02-03T15:51:00.000Z","XRP",2843.02,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1437","2024-02-04T00:59:27.000Z","DOT",30.8422,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1521","2024-02-04T04:09:16.000Z","MATIC",4558.48,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1162","2024-02-05T10:41:01.000Z","DOT",48.3668,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1122","2024-02-05T20:13:41.000Z","BTC",2.22367,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1232","2024-02-05T23:49:56.000Z","SOL",13.7123,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1050","2024-02-06T05:17:02.000Z","XRP",2551.77,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1187","2024-02-06T13:58:03.000Z","SOL",34.3724,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1429","2024-02-06T14:59:30.000Z","SOL",44.1192,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1315","2024-02-07T10:03:13.000Z","DOT",41.3668,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1170","2024-02-08T23:03:07.000Z","ADA",2244.75,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1485","2024-02-09T06:19:10.000Z","LINK",17.9359,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1375","2024-02-10T01:51:57.000Z","ETH",0.0879,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1413","2024-02-10T03:35:25.000Z","BTC",1.90025,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1208","2024-02-10T07:12:27.000Z","MATIC",3650.53,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1392","2024-02-11T12:28:29.000Z","DOT",48.3439,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1390","2024-02-12T20:23:48.000Z","MATIC",3523.09,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1237","2024-02-13T13:20:11.000Z","ETH",0.2949,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1052","2024-02-13T19:44:24.000Z","SOL",37.0874,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1111","2024-02-14T16:22:09.000Z","AVAX",22.0794,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1397","2024-02-15T01:40:20.000Z","AVAX",16.0136,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1048","2024-02-15T04:52:23.000Z","XRP",4662.19,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1127","2024-02-15T09:28:03.000Z","BTC",1.13761,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1324","2024-02-15T12:26:07.000Z","SOL",8.3104,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1259","2024-02-16T02:36:43.000Z","BTC",1.83945,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1449","2024-02-16T18:17:22.000Z","DOT",5.8877,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1130","2024-02-17T12:46:23.000Z","XRP",2768.64,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1474","2024-02-17T13:01:35.000Z","LINK",12.5676,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1120","2024-02-18T16:03:36.000Z","XRP",2995.47,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1266","2024-02-19T01:07:48.000Z","AVAX",26.3322,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1519","2024-02-19T09:08:19.000Z","AVAX",8.7267,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1024","2024-02-20T05:41:42.000Z","ETH",14.67,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1285","2024-02-20T08:13:46.000Z","ETH",5.8014,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1043","2024-02-21T04:52:26.000Z","XRP",1061.08,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1045","2024-02-21T19:35:04.000Z","UNI",49.8052,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1529","2024-02-22T13:33:49.000Z","AVAX",42.9259,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1381","2024-02-22T23:51:14.000Z","AVAX",29.7309,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1468","2024-02-23T05:39:15.000Z","MATIC",1624.39,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1303","2024-02-23T16:28:36.000Z","AVAX",10.7779,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1356","2024-02-23T18:30:50.000Z","ETH",14.1784,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1337","2024-02-24T19:09:29.000Z","DOT",22.0042,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1194","2024-02-25T11:22:03.000Z","BTC",0.45433,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1421","2024-02-25T14:08:08.000Z","ADA",3819.29,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1420","2024-02-27T04:05:15.000Z","XRP",4341.89,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1518","2024-02-27T15:18:42.000Z","LINK",40.0425,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1072","2024-02-27T16:27:52.000Z","UNI",9.8023,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1293","2024-02-27T18:22:09.000Z","BTC",1.45922,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1112","2024-02-28T07:37:20.000Z","DOT",24.6382,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1523","2024-02-28T11:46:03.000Z","UNI",26.1758,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1544","2024-02-28T14:26:32.000Z","XRP",3297.79,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1461","2024-02-28T20:22:49.000Z","AVAX",49.8896,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1139","2024-02-29T10:43:27.000Z","DOT",19.3653,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1016","2024-02-29T17:35:03.000Z","SOL",25.5254,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1509","2024-03-01T00:33:43.000Z","ADA",524.78,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1224","2024-03-01T13:11:37.000Z","ADA",1741.58,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1116","2024-03-02T03:59:23.000Z","ADA",1360,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1318","2024-03-03T09:40:07.000Z","ADA",357.52,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1505","2024-03-03T20:44:18.000Z","XRP",4760.73,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1430","2024-03-05T15:48:20.000Z","XRP",457.98,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1416","2024-03-05T20:03:38.000Z","UNI",34.4878,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1035","2024-03-05T23:07:54.000Z","LINK",41.8178,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1252","2024-03-06T02:14:30.000Z","MATIC",3321.55,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1450","2024-03-06T05:12:27.000Z","SOL",35.1048,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1487","2024-03-09T18:22:27.000Z","ADA",2899.68,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1209","2024-03-10T04:07:17.000Z","ADA",908.82,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1535","2024-03-10T08:11:59.000Z","BTC",0.6056,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1455","2024-03-10T21:02:12.000Z","BTC",0.61213,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1366","2024-03-11T00:42:18.000Z","XRP",280.48,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1483","2024-03-11T05:00:19.000Z","AVAX",17.2673,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1033","2024-03-12T15:13:56.000Z","ETH",3.7374,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1372","2024-03-13T12:12:07.000Z","AVAX",24.5811,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1530","2024-03-14T08:41:15.000Z","AVAX",38.7241,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1106","2024-03-16T04:00:56.000Z","XRP",1567.78,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1270","2024-03-17T14:39:59.000Z","LINK",44.7568,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1510","2024-03-18T22:06:14.000Z","BTC",1.06959,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1260","2024-03-19T02:47:50.000Z","XRP",3534.99,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1491","2024-03-19T14:47:02.000Z","BTC",1.31659,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1323","2024-03-19T21:14:15.000Z","ETH",0.9358,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1049","2024-03-20T10:39:52.000Z","LINK",7.8569,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1440","2024-03-21T03:53:34.000Z","BTC",2.11988,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1415","2024-03-22T21:12:22.000Z","ETH",6.5917,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1013","2024-03-23T22:49:22.000Z","XRP",377.63,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1471","2024-03-24T21:08:20.000Z","SOL",40.3991,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1003","2024-03-26T23:39:19.000Z","BTC",1.40355,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1498","2024-03-27T03:53:34.000Z","UNI",1.7159,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1059","2024-03-27T22:47:53.000Z","MATIC",1560.69,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1539","2024-03-28T06:41:16.000Z","BTC",1.18577,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1027","2024-03-28T15:19:51.000Z","AVAX",44.9907,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1352","2024-03-30T16:55:44.000Z","UNI",28.9992,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1490","2024-03-31T17:12:24.000Z","AVAX",27.152,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1002","2024-03-31T17:33:24.000Z","LINK",4.4382,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1078","2024-04-01T10:38:18.000Z","AVAX",31.3747,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1316","2024-04-01T20:13:01.000Z","SOL",23.925,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1338","2024-04-02T09:06:20.000Z","XRP",1209.1,"SELL"
